ip_address,city.names.en,subdivisions.names.en,country.iso_code,registered_country.iso_code,traits.user_type,traits.asn,traits.isp
23.42.66.102,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.42.91.210,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.43.187.135,,Pennsylvania,US,US,content_delivery_network,20940,Akamai Technologies
23.46.53.178,Henderson,Nevada,US,US,content_delivery_network,20940,Akamai Technologies
23.46.53.46,Henderson,Nevada,US,US,content_delivery_network,20940,Akamai Technologies
23.46.54.191,Henderson,Nevada,US,US,content_delivery_network,20940,Akamai Technologies
23.46.55.180,Henderson,Nevada,US,US,content_delivery_network,20940,Akamai Technologies
23.46.56.208,Henderson,Nevada,US,US,content_delivery_network,16625,Akamai Technologies
23.47.164.138,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.49.177.82,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.49.187.53,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.49.247.178,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.49.253.67,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.50.124.96,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.50.225.179,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.50.225.202,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.55.18.24,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.59.204.253,Cambridge,Massachusetts,US,US,content_delivery_network,16625,Akamai Technologies
23.61.199.66,Martinez,California,US,US,content_delivery_network,21342,Akamai Technologies
23.62.6.161,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.146,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.151,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.154,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.160,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.161,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.162,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.167,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.62.62.169,Beverly Hills,California,US,US,content_delivery_network,20940,Akamai Technologies
23.66.129.142,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.7.91.28,Cambridge,Massachusetts,US,US,content_delivery_network,7922,Akamai Technologies
23.72.0.195,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.77.161.191,Cambridge,Massachusetts,US,US,content_delivery_network,20940,Akamai Technologies
23.80.201.90,Phoenix,Arizona,US,US,hosting,15003,Nobis Technology Group; LLC
23.89.144.138,Los Angeles,California,US,US,hosting,18978,Enzu
23.89.239.170,Los Angeles,California,US,US,hosting,18978,Enzu
23.89.68.159,Los Angeles,California,US,US,hosting,18978,Enzu
23.9.133.211,Amsterdam,North Holland,NL,NL,content_delivery_network,20940,Akamai Technologies
23.92.17.190,Newark,New Jersey,US,US,hosting,63949,Linode
23.92.189.250,,,US,US,residential,10913,Internap Network Services Corporation
23.92.23.113,Newark,New Jersey,US,US,hosting,63949,Linode
23.92.231.169,Ravenna,Ohio,US,US,business,55048,Ovh Us LLC
23.92.240.4,San Francisco,California,US,US,business,55048,Ovh Us LLC
23.92.61.250,Los Angeles,California,US,US,hosting,33182,SupremeBytes; LLC
23.95.216.9,Buffalo,New York,US,US,hosting,36352,ColoCrossing
23.96.52.53,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
23.96.56.155,Boydton,Virginia,US,US,hosting,8075,Microsoft Corporation
23.97.194.38,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
23.97.225.250,Amsterdam,North Holland,NL,US,hosting,8075,Microsoft Corporation
23.97.59.94,Singapore,Central Singapore Community Development Council,SG,US,hosting,8075,Microsoft Corporation
23.99.1.38,San Jose,California,US,US,hosting,8075,Microsoft Corporation
23.99.128.52,Des Moines,Iowa,US,US,hosting,8075,Microsoft Corporation
23.99.222.24,Des Moines,Iowa,US,US,hosting,8075,Microsoft Corporation
23.99.229.108,Des Moines,Iowa,US,US,hosting,8075,Microsoft Corporation
24.105.29.30,Irvine,California,US,US,residential,57976,Blizzard Entertainment; Inc
24.129.242.95,Pittsburgh,Pennsylvania,US,US,residential,27364,Armstrong Cable Services
24.144.0.52,Conway,Arkansas,US,US,residential,12231,Conway Corporation
24.144.2.234,Conway,Arkansas,US,US,residential,12231,Conway Corporation
24.156.128.32,,,CA,CA,residential,812,Rogers Cable
24.192.105.51,Roseville,Michigan,US,US,residential,12083,WideOpenWest
24.201.243.187,Lachine,Quebec,CA,CA,residential,5769,Videotron Ltee
24.226.1.243,Hamilton,Ontario,CA,CA,residential,7992,Cogeco Cable
27.0.237.47,,,KR,KR,,38099,Kakao Corp
27.112.2.138,Tianjin,Tianjin,CN,CN,residential,4837,TianJin ERENB Technology Development Co.;Ltd.
27.120.99.24,Takasaki,Gunma,JP,JP,residential,10013,FreeBit Co.;Ltd.
27.124.118.252,,,AU,AU,hosting,38719,CrazyDomains
27.124.125.18,,,AU,AU,residential,38719,Dreamscape Networks Limited
27.126.217.137,,,US,US,residential,45474,Nexus Guard Limited
27.147.109.20,Tokyo,Tokyo,JP,JP,residential,17661,NHN Techorus Corp.
27.221.28.208,Qingdao,Shandong,CN,CN,residential,4837,China Unicom Shandong
27.254.140.76,Bangkok,Bangkok,TH,TH,residential,63989,CS LoxInfo
27.254.151.23,Bangkok,Bangkok,TH,TH,residential,9891,CS LoxInfo
27.254.38.42,Bangkok,Bangkok,TH,TH,residential,9891,CS LoxInfo
27.255.93.108,,,KR,KR,hosting,45382,EHOSTIDC
27.50.20.213,Jakarta,Jakarta,ID,ID,business,23947,PT. Mora Telematika Indonesia
31.13.69.197,,Virginia,US,IE,residential,32934,Facebook Ireland Ltd
31.13.69.228,,Virginia,US,IE,residential,32934,Facebook Ireland Ltd
31.131.19.51,Kiev,Kyiv City,UA,UA,residential,56851,PE Skurykhin Mukola Volodumurovuch
31.131.252.90,Moscow,Moscow,RU,RU,hosting,49505,OOO Network of data-centers Selectel
31.131.252.91,Moscow,Moscow,RU,RU,hosting,49505,OOO Network of data-centers Selectel
31.150.58.3,Wilhelmshaven,Lower Saxony,DE,DE,residential,9145,EWE-Tel GmbH
31.169.83.223,Istanbul,Istanbul,TR,TR,residential,56582,Netfactor Telekominikasyon Ve Teknoloji Hizmetleri
31.169.92.34,Istanbul,Istanbul,TR,TR,residential,56582,Netfactor Telekominikasyon Ve Teknoloji Hizmetleri
31.170.123.70,,,GB,GB,hosting,198047,Paragon Internet Group Limited
31.170.161.82,,,US,US,hosting,47583,Hostinger International Limited
31.170.164.238,,,GB,GB,hosting,47583,Hostinger International Limited
31.172.243.43,,,GB,GB,hosting,8426,Tagadab Ltd
31.172.81.198,,,DE,DE,hosting,44066,First Colo GmbH
31.177.76.201,,,RU,RU,residential,48287,Jsc ru-center
31.177.80.196,,,RU,RU,residential,48287,Jsc ru-center
31.179.249.76,Krakow,Lesser Poland Voivodeship,PL,PL,residential,199407,UPC Polska
31.186.173.76,,,NL,NL,hosting,50673,Totaaldomein BV
31.186.24.11,,,TR,TR,business,199484,TURKTICARET.NET YAZILIM HIZMETLERI SAN. ve TIC. A.
31.186.24.252,,,TR,TR,business,199484,TURKTICARET.NET YAZILIM HIZMETLERI SAN. ve TIC. A.
31.186.247.157,,,GB,GB,business,30282,InterNAP Network Services U.K. Limited
31.186.25.180,,,TR,TR,business,199484,TURKTICARET.NET YAZILIM HIZMETLERI SAN. ve TIC. A.
31.186.8.164,,,TR,TR,business,199484,TURKTICARET.NET YAZILIM HIZMETLERI SAN. ve TIC. A.
31.192.116.178,,,NL,NL,business,48684,Viking Host B.V.
31.192.116.179,,,NL,NL,business,48684,Viking Host B.V.
31.192.116.182,,,NL,NL,business,48684,Viking Host B.V.
31.192.119.215,Amsterdam,North Holland,NL,NL,business,48684,Viking Host B.V.
31.192.120.38,,,NL,NL,business,48684,Viking Host B.V.
31.192.120.40,,,NL,NL,business,48684,Viking Host B.V.
31.192.122.224,,,NL,NL,business,48684,Viking Host B.V.
31.192.124.57,,,NL,NL,business,48684,Viking Host B.V.
31.192.124.59,,,NL,NL,business,48684,Viking Host B.V.
31.192.127.13,,,NL,NL,business,48684,Viking Host B.V.
31.192.214.33,Izmir,Izmir,TR,TR,residential,51559,Netinternet Bilisim Teknolojileri AS
31.192.228.197,Gothenburg,Västra Götaland,SE,SE,hosting,42708,GleSYS Internet Services AB
31.193.133.10,,,GB,GB,hosting,29550,Simply Transit Ltd
31.193.193.215,,,LT,LT,residential,47205,Telia Lietuva; AB
31.210.110.106,,,TR,TR,hosting,197328,Radore Veri Merkezi Hizmetleri A.S.
31.210.74.87,,,TR,TR,residential,42926,Radore Veri Merkezi Hizmetleri A.S.
31.216.35.21,,,SE,SE,residential,197308,Cygate AB
31.220.0.145,,,NL,BZ,residential,206264,TerraTransit AG
31.220.110.242,,,US,US,hosting,47583,Hostinger International Limited
31.220.17.94,,,US,US,hosting,47583,Hostinger International Limited
31.222.137.33,,,GB,GB,hosting,15395,Rackspace Ltd.
31.222.147.115,,,GB,GB,hosting,15395,Rackspace Ltd.
31.222.175.174,,,GB,GB,hosting,15395,Rackspace Ltd.
31.222.74.40,Miami,Florida,US,GB,business,12678,Greysom Limited
31.222.74.42,Miami,Florida,US,GB,business,12678,Greysom Limited
31.222.76.32,Miami,Florida,US,GB,business,12678,Greysom Limited
31.222.76.33,Miami,Florida,US,GB,business,12678,Greysom Limited
31.24.135.1,Bergen,Hordaland Fylke,NO,NO,hosting,8542,Webhuset Datasenter AS
31.24.224.56,,,GB,GB,hosting,13213,UK2.NET
31.25.208.39,,,GB,GB,business,16349,Fon Wireless LTD
31.25.66.12,,,SE,SE,business,44368,DGC Access AB
31.28.89.65,,,GB,GB,business,50056,Ai Networks Limited
31.3.0.38,,,TR,TR,,21245,Medianova Internet Hizmetleri Ve Ticaret Anonim Si
31.31.196.214,,,RU,RU,hosting,197695,Domain names registrar REG.RU; Ltd
31.31.196.231,,,RU,RU,hosting,197695,Domain names registrar REG.RU; Ltd
31.31.202.139,,,RU,RU,hosting,197695,Domain names registrar REG.RU; Ltd
31.31.205.163,,,RU,RU,hosting,197695,Domain names registrar REG.RU; Ltd
31.31.205.164,,,RU,RU,hosting,197695,Domain names registrar REG.RU; Ltd
31.47.244.40,,,DE,DE,hosting,45012,dogado GmbH
31.7.243.101,Prague,Hlavni mesto Praha,CZ,CZ,residential,21430,WIA spol. s.r.o.
31.7.5.249,Surhuisterveen,Friesland,NL,NL,business,20847,Shock Media B.V.
34.192.1.48,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.103.139,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.111.21,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.115.202,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.132.134,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.185.62,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.218.104,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.223.223,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.227.181,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.52.27,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.192.57.190,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.109.36,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.13.92,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.17.158,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.17.53,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.207.203,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.214.23,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.227.241,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.236.143,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.61.6,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.69.252,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.75.129,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.193.92.111,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.110.233,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.114.66,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.144.45,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.146.141,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.148.90,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.176.15,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.177.0,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.188.165,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.191.65,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.214.217,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.228.249,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.38.180,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.194.59.113,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.101.115,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.145.55,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.159.247,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.17.236,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.20.189,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.231.30,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.244.30,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.71.44,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.77.105,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.82.122,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.88.137,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.88.149,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.89.94,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.195.9.216,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.12.180,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.13.28,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.155.28,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.156.81,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.163.159,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.163.241,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.174.143,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.181.169,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.202.57,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.237.71,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.247.195,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.247.218,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.83.207,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.86.104,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.90.238,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.196.93.237,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.148.4,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.161.150,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.163.148,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.176.225,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.185.93,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.187.237,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.202.66,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.206.133,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.215.225,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.242.92,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.251.124,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.29.30,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.3.207,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.32.218,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.42.177,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.62.104,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.197.64.217,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.138.82,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.148.14,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.167.193,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.182.201,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.187.55,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.193.52,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.209.101,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.212.59,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.45.144,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.48.183,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.53.246,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.63.17,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.82.33,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.85.122,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.198.85.147,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.105.87,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.133.251,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.143.251,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.149.43,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.164.43,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.167.236,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.193.188,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.198.172,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.220.116,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.242.132,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.252.227,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.37.244,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.81.98,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.87.62,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.199.93.231,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.1.243,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.103.102,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.123.20,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.14.227,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.167.29,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.169.185,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.172.118,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.176.207,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.179.210,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.22.52,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.47.186,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.48.23,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.200.64.97,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.201.10.185,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.201.136.193,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.201.177.100,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.201.255.10,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.201.95.168,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
34.202.11.96,Ashburn,Virginia,US,US,hosting,14618,Amazon.com
